ID,rock_type
TEST_24815,Mud_Sandstone
TEST_24816,Weathered_Rock
TEST_24817,Mud_Sandstone
TEST_24818,Basalt
TEST_24819,Basalt
TEST_24820,Basalt
TEST_24821,Mud_Sandstone
TEST_24822,Mud_Sandstone
TEST_24823,Mud_Sandstone
TEST_24824,Gneiss
TEST_24825,Basalt
TEST_24826,Mud_Sandstone
TEST_24827,Gneiss
TEST_24828,Mud_Sandstone
TEST_24829,Basalt
TEST_24830,Weathered_Rock
TEST_24831,Mud_Sandstone
TEST_24832,Basalt
TEST_24833,Gneiss
TEST_24834,Mud_Sandstone
TEST_24835,Mud_Sandstone
TEST_24836,Mud_Sandstone
TEST_24837,Mud_Sandstone
TEST_24838,Gneiss
TEST_24839,Mud_Sandstone
TEST_24840,Gneiss
TEST_24841,Gneiss
TEST_24842,Mud_Sandstone
TEST_24843,Gneiss
TEST_24844,Gneiss
TEST_24845,Mud_Sandstone
TEST_24846,Mud_Sandstone
TEST_24847,Gneiss
TEST_24848,Basalt
TEST_24849,Weathered_Rock
TEST_24850,Weathered_Rock
TEST_24851,Weathered_Rock
TEST_24852,Mud_Sandstone
TEST_24853,Gneiss
TEST_24854,Weathered_Rock
TEST_24855,Mud_Sandstone
TEST_24856,Weathered_Rock
TEST_24857,Basalt
TEST_24858,Basalt
TEST_24859,Weathered_Rock
TEST_24860,Basalt
TEST_24861,Mud_Sandstone
TEST_24862,Mud_Sandstone
TEST_24863,Mud_Sandstone
TEST_24864,Mud_Sandstone
TEST_24865,Mud_Sandstone
TEST_24866,Basalt
TEST_24867,Weathered_Rock
TEST_24868,Weathered_Rock
TEST_24869,Weathered_Rock
TEST_24870,Basalt
TEST_24871,Mud_Sandstone
TEST_24872,Gneiss
TEST_24873,Gneiss
TEST_24874,Gneiss
TEST_24875,Basalt
TEST_24876,Basalt
TEST_24877,Mud_Sandstone
TEST_24878,Mud_Sandstone
TEST_24879,Gneiss
TEST_24880,Mud_Sandstone
TEST_24881,Mud_Sandstone
TEST_24882,Gneiss
TEST_24883,Basalt
TEST_24884,Mud_Sandstone
TEST_24885,Weathered_Rock
TEST_24886,Basalt
TEST_24887,Weathered_Rock
TEST_24888,Gneiss
TEST_24889,Basalt
TEST_24890,Mud_Sandstone
TEST_24891,Mud_Sandstone
TEST_24892,Gneiss
TEST_24893,Mud_Sandstone
TEST_24894,Basalt
TEST_24895,Gneiss
TEST_24896,Mud_Sandstone
TEST_24897,Basalt
TEST_24898,Mud_Sandstone
TEST_24899,Basalt
TEST_24900,Mud_Sandstone
TEST_24901,Mud_Sandstone
TEST_24902,Mud_Sandstone
TEST_24903,Gneiss
TEST_24904,Mud_Sandstone
TEST_24905,Gneiss
TEST_24906,Gneiss
TEST_24907,Basalt
TEST_24908,Gneiss
TEST_24909,Weathered_Rock
TEST_24910,Basalt
TEST_24911,Basalt
TEST_24912,Mud_Sandstone
TEST_24913,Mud_Sandstone
TEST_24914,Weathered_Rock
TEST_24915,Weathered_Rock
TEST_24916,Gneiss
TEST_24917,Basalt
TEST_24918,Basalt
TEST_24919,Gneiss
TEST_24920,Gneiss
TEST_24921,Mud_Sandstone
TEST_24922,Mud_Sandstone
TEST_24923,Basalt
TEST_24924,Weathered_Rock
TEST_24925,Mud_Sandstone
TEST_24926,Mud_Sandstone
TEST_24927,Gneiss
TEST_24928,Weathered_Rock
TEST_24929,Mud_Sandstone
TEST_24930,Mud_Sandstone
TEST_24931,Etc
TEST_24932,Etc
TEST_24933,Granite
TEST_24934,Mud_Sandstone
TEST_24935,Granite
TEST_24936,Granite
TEST_24937,Granite
TEST_24938,Mud_Sandstone
TEST_24939,Mud_Sandstone
TEST_24940,Mud_Sandstone
TEST_24941,Etc
TEST_24942,Etc
TEST_24943,Etc
TEST_24944,Mud_Sandstone
TEST_24945,Mud_Sandstone
TEST_24946,Mud_Sandstone
TEST_24947,Weathered_Rock
TEST_24948,Mud_Sandstone
TEST_24949,Mud_Sandstone
TEST_24950,Granite
TEST_24951,Etc
TEST_24952,Mud_Sandstone
TEST_24953,Mud_Sandstone
TEST_24954,Mud_Sandstone
TEST_24955,Etc
TEST_24956,Etc
TEST_24957,Etc
TEST_24958,Mud_Sandstone
TEST_24959,Weathered_Rock
TEST_24960,Mud_Sandstone
TEST_24961,Mud_Sandstone
TEST_24962,Mud_Sandstone
TEST_24963,Mud_Sandstone
TEST_24964,Mud_Sandstone
TEST_24965,Mud_Sandstone
TEST_24966,Etc
TEST_24967,Mud_Sandstone
TEST_24968,Etc
TEST_24969,Granite
TEST_24970,Mud_Sandstone
TEST_24971,Mud_Sandstone
TEST_24972,Gneiss
TEST_24973,Mud_Sandstone
TEST_24974,Gneiss
TEST_24975,Mud_Sandstone
TEST_24976,Mud_Sandstone
TEST_24977,Mud_Sandstone
TEST_24978,Mud_Sandstone
TEST_24979,Mud_Sandstone
TEST_24980,Mud_Sandstone
TEST_24981,Mud_Sandstone
TEST_24982,Mud_Sandstone
TEST_24983,Gneiss
TEST_24984,Etc
TEST_24985,Granite
TEST_24986,Mud_Sandstone
TEST_24987,Mud_Sandstone
TEST_24988,Mud_Sandstone
TEST_24989,Granite
TEST_24990,Mud_Sandstone
TEST_24991,Mud_Sandstone
TEST_24992,Mud_Sandstone
TEST_24993,Mud_Sandstone
TEST_24994,Mud_Sandstone
TEST_24995,Etc
TEST_24996,Weathered_Rock
TEST_24997,Etc
TEST_24998,Mud_Sandstone
TEST_24999,Mud_Sandstone
TEST_25000,Granite
TEST_25001,Etc
TEST_25002,Granite
TEST_25003,Mud_Sandstone
TEST_25004,Granite
TEST_25005,Mud_Sandstone
TEST_25006,Etc
TEST_25007,Mud_Sandstone
TEST_25008,Etc
TEST_25009,Mud_Sandstone
TEST_25010,Granite
TEST_25011,Mud_Sandstone
TEST_25012,Mud_Sandstone
TEST_25013,Etc
TEST_25014,Gneiss
TEST_25015,Mud_Sandstone
TEST_25016,Mud_Sandstone
TEST_25017,Granite
TEST_25018,Mud_Sandstone
TEST_25019,Granite
TEST_25020,Weathered_Rock
TEST_25021,Mud_Sandstone
TEST_25022,Mud_Sandstone
TEST_25023,Mud_Sandstone
TEST_25024,Mud_Sandstone
TEST_25025,Etc
TEST_25026,Gneiss
TEST_25027,Etc
TEST_25028,Mud_Sandstone
TEST_25029,Etc
TEST_25030,Mud_Sandstone
TEST_25031,Mud_Sandstone
TEST_25032,Basalt
TEST_25033,Mud_Sandstone
TEST_25034,Granite
TEST_25035,Mud_Sandstone
TEST_25036,Mud_Sandstone
TEST_25037,Granite
TEST_25038,Mud_Sandstone
TEST_25039,Weathered_Rock
TEST_25040,Granite
TEST_25041,Weathered_Rock
TEST_25042,Mud_Sandstone
TEST_25043,Granite
TEST_25044,Granite
TEST_25045,Etc
TEST_25046,Mud_Sandstone
TEST_25047,Mud_Sandstone
TEST_25048,Mud_Sandstone
TEST_25049,Etc
TEST_25050,Weathered_Rock
TEST_25051,Mud_Sandstone
TEST_25052,Gneiss
TEST_25053,Mud_Sandstone
TEST_25054,Granite
TEST_25055,Mud_Sandstone
TEST_25056,Granite
TEST_25057,Granite
TEST_25058,Mud_Sandstone
TEST_25059,Mud_Sandstone
TEST_25060,Weathered_Rock
TEST_25061,Etc
TEST_25062,Mud_Sandstone
TEST_25063,Mud_Sandstone
TEST_25064,Granite
TEST_25065,Mud_Sandstone
TEST_25066,Mud_Sandstone
TEST_25067,Granite
TEST_25068,Gneiss
TEST_25069,Granite
TEST_25070,Granite
TEST_25071,Mud_Sandstone
TEST_25072,Mud_Sandstone
TEST_25073,Mud_Sandstone
TEST_25074,Mud_Sandstone
TEST_25075,Granite
TEST_25076,Mud_Sandstone
TEST_25077,Granite
TEST_25078,Mud_Sandstone
TEST_25079,Mud_Sandstone
TEST_25080,Etc
TEST_25081,Mud_Sandstone
TEST_25082,Mud_Sandstone
TEST_25083,Etc
TEST_25084,Mud_Sandstone
TEST_25085,Etc
TEST_25086,Etc
TEST_25087,Mud_Sandstone
TEST_25088,Etc
TEST_25089,Mud_Sandstone
TEST_25090,Mud_Sandstone
TEST_25091,Mud_Sandstone
TEST_25092,Mud_Sandstone
TEST_25093,Mud_Sandstone
TEST_25094,Weathered_Rock
TEST_25095,Gneiss
TEST_25096,Gneiss
TEST_25097,Weathered_Rock
TEST_25098,Weathered_Rock
TEST_25099,Gneiss
TEST_25100,Gneiss
TEST_25101,Mud_Sandstone
TEST_25102,Weathered_Rock
TEST_25103,Weathered_Rock
TEST_25104,Andesite
TEST_25105,Gneiss
TEST_25106,Gneiss
TEST_25107,Weathered_Rock
TEST_25108,Weathered_Rock
TEST_25109,Gneiss
TEST_25110,Mud_Sandstone
TEST_25111,Basalt
TEST_25112,Granite
TEST_25113,Weathered_Rock
TEST_25114,Mud_Sandstone
TEST_25115,Weathered_Rock
TEST_25116,Gneiss
TEST_25117,Mud_Sandstone
TEST_25118,Weathered_Rock
TEST_25119,Gneiss
TEST_25120,Weathered_Rock
TEST_25121,Weathered_Rock
TEST_25122,Mud_Sandstone
TEST_25123,Basalt
TEST_25124,Andesite
TEST_25125,Weathered_Rock
TEST_25126,Weathered_Rock
TEST_25127,Mud_Sandstone
TEST_25128,Weathered_Rock
TEST_25129,Weathered_Rock
TEST_25130,Basalt
TEST_25131,Weathered_Rock
TEST_25132,Mud_Sandstone
TEST_25133,Weathered_Rock
TEST_25134,Mud_Sandstone
TEST_25135,Weathered_Rock
TEST_25136,Weathered_Rock
TEST_25137,Basalt
TEST_25138,Weathered_Rock
TEST_25139,Weathered_Rock
TEST_25140,Weathered_Rock
TEST_25141,Gneiss
TEST_25142,Basalt
TEST_25143,Weathered_Rock
TEST_25144,Weathered_Rock
TEST_25145,Mud_Sandstone
TEST_25146,Mud_Sandstone
TEST_25147,Weathered_Rock
TEST_25148,Weathered_Rock
TEST_25149,Weathered_Rock
TEST_25150,Mud_Sandstone
TEST_25151,Weathered_Rock
TEST_25152,Weathered_Rock
TEST_25153,Mud_Sandstone
TEST_25154,Mud_Sandstone
TEST_25155,Weathered_Rock
TEST_25156,Weathered_Rock
TEST_25157,Gneiss
TEST_25158,Weathered_Rock
TEST_25159,Basalt
TEST_25160,Weathered_Rock
TEST_25161,Mud_Sandstone
TEST_25162,Gneiss
TEST_25163,Mud_Sandstone
TEST_25164,Gneiss
TEST_25165,Gneiss
TEST_25166,Mud_Sandstone
TEST_25167,Weathered_Rock
TEST_25168,Mud_Sandstone
TEST_25169,Mud_Sandstone
TEST_25170,Mud_Sandstone
TEST_25171,Weathered_Rock
TEST_25172,Mud_Sandstone
TEST_25173,Mud_Sandstone
TEST_25174,Basalt
TEST_25175,Weathered_Rock
TEST_25176,Gneiss
TEST_25177,Basalt
TEST_25178,Basalt
TEST_25179,Basalt
TEST_25180,Mud_Sandstone
TEST_25181,Weathered_Rock
TEST_25182,Weathered_Rock
TEST_25183,Weathered_Rock
TEST_25184,Weathered_Rock
TEST_25185,Weathered_Rock
TEST_25186,Weathered_Rock
TEST_25187,Weathered_Rock
TEST_25188,Weathered_Rock
TEST_25189,Weathered_Rock
TEST_25190,Andesite
TEST_25191,Basalt
TEST_25192,Mud_Sandstone
TEST_25193,Etc
TEST_25194,Andesite
TEST_25195,Mud_Sandstone
TEST_25196,Weathered_Rock
TEST_25197,Gneiss
TEST_25198,Basalt
TEST_25199,Weathered_Rock
TEST_25200,Weathered_Rock
TEST_25201,Mud_Sandstone
TEST_25202,Mud_Sandstone
TEST_25203,Basalt
TEST_25204,Mud_Sandstone
TEST_25205,Weathered_Rock
TEST_25206,Weathered_Rock
TEST_25207,Basalt
TEST_25208,Andesite
TEST_25209,Mud_Sandstone
TEST_25210,Weathered_Rock
TEST_25211,Basalt
TEST_25212,Basalt
TEST_25213,Etc
TEST_25214,Mud_Sandstone
TEST_25215,Weathered_Rock
TEST_25216,Weathered_Rock
TEST_25217,Weathered_Rock
TEST_25218,Weathered_Rock
TEST_25219,Weathered_Rock
TEST_25220,Weathered_Rock
TEST_25221,Mud_Sandstone
TEST_25222,Weathered_Rock
TEST_25223,Mud_Sandstone
TEST_25224,Basalt
TEST_25225,Andesite
TEST_25226,Andesite
TEST_25227,Basalt
TEST_25228,Mud_Sandstone
TEST_25229,Mud_Sandstone
TEST_25230,Mud_Sandstone
TEST_25231,Weathered_Rock
TEST_25232,Weathered_Rock
TEST_25233,Basalt
TEST_25234,Weathered_Rock
TEST_25235,Weathered_Rock
TEST_25236,Weathered_Rock
TEST_25237,Weathered_Rock
TEST_25238,Weathered_Rock
TEST_25239,Weathered_Rock
TEST_25240,Weathered_Rock
TEST_25241,Weathered_Rock
TEST_25242,Mud_Sandstone
TEST_25243,Weathered_Rock
TEST_25244,Basalt
TEST_25245,Mud_Sandstone
TEST_25246,Mud_Sandstone
TEST_25247,Mud_Sandstone
TEST_25248,Weathered_Rock
TEST_25249,Weathered_Rock
TEST_25250,Mud_Sandstone
TEST_25251,Weathered_Rock
TEST_25252,Weathered_Rock
TEST_25253,Mud_Sandstone
TEST_25254,Weathered_Rock
TEST_25255,Weathered_Rock
TEST_25256,Andesite
TEST_25257,Gneiss
TEST_25258,Weathered_Rock
TEST_25259,Granite
TEST_25260,Weathered_Rock
TEST_25261,Gneiss
TEST_25262,Gneiss
TEST_25263,Gneiss
TEST_25264,Weathered_Rock
TEST_25265,Mud_Sandstone
TEST_25266,Gneiss
TEST_25267,Mud_Sandstone
TEST_25268,Mud_Sandstone
TEST_25269,Weathered_Rock
TEST_25270,Mud_Sandstone
TEST_25271,Mud_Sandstone
TEST_25272,Weathered_Rock
TEST_25273,Weathered_Rock
TEST_25274,Weathered_Rock
TEST_25275,Weathered_Rock
TEST_25276,Weathered_Rock
TEST_25277,Mud_Sandstone
TEST_25278,Mud_Sandstone
TEST_25279,Etc
TEST_25280,Basalt
TEST_25281,Weathered_Rock
TEST_25282,Mud_Sandstone
TEST_25283,Weathered_Rock
TEST_25284,Gneiss
TEST_25285,Weathered_Rock
TEST_25286,Mud_Sandstone
TEST_25287,Weathered_Rock
TEST_25288,Gneiss
TEST_25289,Mud_Sandstone
TEST_25290,Mud_Sandstone
TEST_25291,Granite
TEST_25292,Weathered_Rock
TEST_25293,Weathered_Rock
TEST_25294,Gneiss
TEST_25295,Weathered_Rock
TEST_25296,Mud_Sandstone
TEST_25297,Weathered_Rock
TEST_25298,Weathered_Rock
TEST_25299,Mud_Sandstone
TEST_25300,Mud_Sandstone
TEST_25301,Weathered_Rock
TEST_25302,Gneiss
TEST_25303,Weathered_Rock
TEST_25304,Mud_Sandstone
TEST_25305,Gneiss
TEST_25306,Weathered_Rock
TEST_25307,Weathered_Rock
TEST_25308,Mud_Sandstone
TEST_25309,Weathered_Rock
TEST_25310,Mud_Sandstone
TEST_25311,Weathered_Rock
TEST_25312,Gneiss
TEST_25313,Mud_Sandstone
TEST_25314,Gneiss
TEST_25315,Gneiss
TEST_25316,Basalt
TEST_25317,Basalt
TEST_25318,Gneiss
TEST_25319,Weathered_Rock
TEST_25320,Gneiss
TEST_25321,Andesite
TEST_25322,Weathered_Rock
TEST_25323,Mud_Sandstone
TEST_25324,Mud_Sandstone
TEST_25325,Mud_Sandstone
TEST_25326,Weathered_Rock
TEST_25327,Basalt
TEST_25328,Mud_Sandstone
TEST_25329,Gneiss
TEST_25330,Weathered_Rock
TEST_25331,Weathered_Rock
TEST_25332,Gneiss
TEST_25333,Weathered_Rock
TEST_25334,Weathered_Rock
TEST_25335,Mud_Sandstone
TEST_25336,Weathered_Rock
TEST_25337,Weathered_Rock
TEST_25338,Mud_Sandstone
TEST_25339,Mud_Sandstone
TEST_25340,Weathered_Rock
TEST_25341,Andesite
TEST_25342,Mud_Sandstone
TEST_25343,Gneiss
TEST_25344,Basalt
TEST_25345,Mud_Sandstone
TEST_25346,Mud_Sandstone
TEST_25347,Weathered_Rock
TEST_25348,Weathered_Rock
TEST_25349,Gneiss
TEST_25350,Weathered_Rock
TEST_25351,Mud_Sandstone
TEST_25352,Mud_Sandstone
TEST_25353,Weathered_Rock
TEST_25354,Weathered_Rock
TEST_25355,Mud_Sandstone
TEST_25356,Weathered_Rock
TEST_25357,Weathered_Rock
TEST_25358,Andesite
TEST_25359,Gneiss
TEST_25360,Basalt
TEST_25361,Weathered_Rock
TEST_25362,Mud_Sandstone
TEST_25363,Basalt
TEST_25364,Weathered_Rock
TEST_25365,Mud_Sandstone
TEST_25366,Mud_Sandstone
TEST_25367,Weathered_Rock
TEST_25368,Basalt
TEST_25369,Basalt
TEST_25370,Mud_Sandstone
TEST_25371,Basalt
TEST_25372,Mud_Sandstone
TEST_25373,Andesite
TEST_25374,Weathered_Rock
TEST_25375,Weathered_Rock
TEST_25376,Mud_Sandstone
TEST_25377,Mud_Sandstone
TEST_25378,Weathered_Rock
TEST_25379,Mud_Sandstone
TEST_25380,Mud_Sandstone
TEST_25381,Gneiss
TEST_25382,Weathered_Rock
TEST_25383,Gneiss
TEST_25384,Weathered_Rock
TEST_25385,Gneiss
TEST_25386,Mud_Sandstone
TEST_25387,Weathered_Rock
TEST_25388,Weathered_Rock
TEST_25389,Gneiss
TEST_25390,Weathered_Rock
TEST_25391,Weathered_Rock
TEST_25392,Weathered_Rock
TEST_25393,Mud_Sandstone
TEST_25394,Mud_Sandstone
TEST_25395,Basalt
TEST_25396,Gneiss
TEST_25397,Mud_Sandstone
TEST_25398,Mud_Sandstone
TEST_25399,Basalt
TEST_25400,Gneiss
TEST_25401,Weathered_Rock
TEST_25402,Weathered_Rock
TEST_25403,Basalt
TEST_25404,Mud_Sandstone
TEST_25405,Weathered_Rock
TEST_25406,Mud_Sandstone
TEST_25407,Weathered_Rock
TEST_25408,Mud_Sandstone
TEST_25409,Mud_Sandstone
TEST_25410,Mud_Sandstone
TEST_25411,Weathered_Rock
TEST_25412,Mud_Sandstone
TEST_25413,Mud_Sandstone
TEST_25414,Weathered_Rock
TEST_25415,Mud_Sandstone
TEST_25416,Mud_Sandstone
TEST_25417,Mud_Sandstone
TEST_25418,Mud_Sandstone
TEST_25419,Mud_Sandstone
TEST_25420,Mud_Sandstone
TEST_25421,Mud_Sandstone
TEST_25422,Mud_Sandstone
TEST_25423,Mud_Sandstone
TEST_25424,Basalt
TEST_25425,Mud_Sandstone
TEST_25426,Mud_Sandstone
TEST_25427,Mud_Sandstone
TEST_25428,Basalt
TEST_25429,Mud_Sandstone
TEST_25430,Basalt
TEST_25431,Mud_Sandstone
TEST_25432,Mud_Sandstone
TEST_25433,Mud_Sandstone
TEST_25434,Gneiss
TEST_25435,Mud_Sandstone
TEST_25436,Basalt
TEST_25437,Mud_Sandstone
TEST_25438,Mud_Sandstone
TEST_25439,Mud_Sandstone
TEST_25440,Mud_Sandstone
TEST_25441,Mud_Sandstone
TEST_25442,Mud_Sandstone
TEST_25443,Mud_Sandstone
TEST_25444,Mud_Sandstone
TEST_25445,Mud_Sandstone
TEST_25446,Mud_Sandstone
TEST_25447,Mud_Sandstone
TEST_25448,Mud_Sandstone
TEST_25449,Mud_Sandstone
TEST_25450,Mud_Sandstone
TEST_25451,Mud_Sandstone
TEST_25452,Mud_Sandstone
TEST_25453,Mud_Sandstone
TEST_25454,Mud_Sandstone
TEST_25455,Mud_Sandstone
TEST_25456,Mud_Sandstone
TEST_25457,Mud_Sandstone
TEST_25458,Mud_Sandstone
TEST_25459,Mud_Sandstone
TEST_25460,Mud_Sandstone
TEST_25461,Mud_Sandstone
TEST_25462,Mud_Sandstone
TEST_25463,Mud_Sandstone
TEST_25464,Mud_Sandstone
TEST_25465,Mud_Sandstone
TEST_25466,Mud_Sandstone
TEST_25467,Mud_Sandstone
TEST_25468,Mud_Sandstone
TEST_25469,Mud_Sandstone
TEST_25470,Mud_Sandstone
TEST_25471,Mud_Sandstone
TEST_25472,Mud_Sandstone
TEST_25473,Mud_Sandstone
TEST_25474,Mud_Sandstone
TEST_25475,Mud_Sandstone
TEST_25476,Mud_Sandstone
TEST_25477,Mud_Sandstone
TEST_25478,Mud_Sandstone
TEST_25479,Mud_Sandstone
TEST_25480,Gneiss
TEST_25481,Mud_Sandstone
TEST_25482,Mud_Sandstone
TEST_25483,Mud_Sandstone
TEST_25484,Basalt
TEST_25485,Mud_Sandstone
TEST_25486,Mud_Sandstone
TEST_25487,Mud_Sandstone
TEST_25488,Mud_Sandstone
TEST_25489,Mud_Sandstone
TEST_25490,Mud_Sandstone
TEST_25491,Mud_Sandstone
TEST_25492,Mud_Sandstone
TEST_25493,Mud_Sandstone
TEST_25494,Mud_Sandstone
TEST_25495,Mud_Sandstone
TEST_25496,Mud_Sandstone
TEST_25497,Mud_Sandstone
TEST_25498,Mud_Sandstone
TEST_25499,Mud_Sandstone
TEST_25500,Mud_Sandstone
TEST_25501,Gneiss
TEST_25502,Gneiss
TEST_25503,Mud_Sandstone
TEST_25504,Mud_Sandstone
TEST_25505,Mud_Sandstone
TEST_25506,Mud_Sandstone
TEST_25507,Mud_Sandstone
TEST_25508,Mud_Sandstone
TEST_25509,Mud_Sandstone
TEST_25510,Mud_Sandstone
TEST_25511,Mud_Sandstone
TEST_25512,Mud_Sandstone
TEST_25513,Basalt
TEST_25514,Mud_Sandstone
TEST_25515,Mud_Sandstone
TEST_25516,Mud_Sandstone
TEST_25517,Mud_Sandstone
TEST_25518,Mud_Sandstone
TEST_25519,Mud_Sandstone
TEST_25520,Basalt
TEST_25521,Mud_Sandstone
TEST_25522,Mud_Sandstone
TEST_25523,Mud_Sandstone
TEST_25524,Mud_Sandstone
TEST_25525,Mud_Sandstone
TEST_25526,Mud_Sandstone
TEST_25527,Mud_Sandstone
TEST_25528,Gneiss
TEST_25529,Mud_Sandstone
TEST_25530,Mud_Sandstone
TEST_25531,Mud_Sandstone
TEST_25532,Mud_Sandstone
TEST_25533,Mud_Sandstone
TEST_25534,Mud_Sandstone
TEST_25535,Mud_Sandstone
TEST_25536,Mud_Sandstone
TEST_25537,Basalt
TEST_25538,Mud_Sandstone
TEST_25539,Mud_Sandstone
TEST_25540,Mud_Sandstone
TEST_25541,Mud_Sandstone
TEST_25542,Mud_Sandstone
TEST_25543,Mud_Sandstone
TEST_25544,Mud_Sandstone
TEST_25545,Mud_Sandstone
TEST_25546,Mud_Sandstone
TEST_25547,Mud_Sandstone
TEST_25548,Mud_Sandstone
TEST_25549,Mud_Sandstone
TEST_25550,Mud_Sandstone
TEST_25551,Mud_Sandstone
TEST_25552,Mud_Sandstone
TEST_25553,Mud_Sandstone
TEST_25554,Mud_Sandstone
TEST_25555,Mud_Sandstone
TEST_25556,Mud_Sandstone
TEST_25557,Andesite
TEST_25558,Gneiss
TEST_25559,Mud_Sandstone
TEST_25560,Mud_Sandstone
TEST_25561,Mud_Sandstone
TEST_25562,Mud_Sandstone
TEST_25563,Mud_Sandstone
TEST_25564,Mud_Sandstone
TEST_25565,Mud_Sandstone
TEST_25566,Gneiss
TEST_25567,Gneiss
TEST_25568,Mud_Sandstone
TEST_25569,Gneiss
TEST_25570,Gneiss
TEST_25571,Basalt
TEST_25572,Mud_Sandstone
TEST_25573,Mud_Sandstone
TEST_25574,Mud_Sandstone
TEST_25575,Mud_Sandstone
TEST_25576,Mud_Sandstone
TEST_25577,Mud_Sandstone
TEST_25578,Basalt
TEST_25579,Gneiss
TEST_25580,Mud_Sandstone
TEST_25581,Gneiss
TEST_25582,Basalt
TEST_25583,Mud_Sandstone
TEST_25584,Gneiss
TEST_25585,Mud_Sandstone
TEST_25586,Mud_Sandstone
TEST_25587,Basalt
TEST_25588,Mud_Sandstone
TEST_25589,Mud_Sandstone
TEST_25590,Gneiss
TEST_25591,Basalt
TEST_25592,Basalt
TEST_25593,Mud_Sandstone
TEST_25594,Gneiss
TEST_25595,Basalt
TEST_25596,Mud_Sandstone
TEST_25597,Basalt
TEST_25598,Gneiss
TEST_25599,Gneiss
TEST_25600,Basalt
TEST_25601,Basalt
TEST_25602,Mud_Sandstone
TEST_25603,Mud_Sandstone
TEST_25604,Basalt
TEST_25605,Mud_Sandstone
TEST_25606,Basalt
TEST_25607,Mud_Sandstone
TEST_25608,Mud_Sandstone
TEST_25609,Basalt
TEST_25610,Mud_Sandstone
TEST_25611,Mud_Sandstone
TEST_25612,Basalt
TEST_25613,Mud_Sandstone
TEST_25614,Mud_Sandstone
TEST_25615,Mud_Sandstone
TEST_25616,Mud_Sandstone
TEST_25617,Mud_Sandstone
TEST_25618,Mud_Sandstone
TEST_25619,Mud_Sandstone
TEST_25620,Gneiss
TEST_25621,Mud_Sandstone
TEST_25622,Mud_Sandstone
TEST_25623,Basalt
TEST_25624,Basalt
TEST_25625,Gneiss
TEST_25626,Mud_Sandstone
TEST_25627,Basalt
TEST_25628,Mud_Sandstone
TEST_25629,Basalt
TEST_25630,Basalt
TEST_25631,Mud_Sandstone
TEST_25632,Mud_Sandstone
TEST_25633,Mud_Sandstone
TEST_25634,Mud_Sandstone
TEST_25635,Mud_Sandstone
TEST_25636,Basalt
TEST_25637,Mud_Sandstone
TEST_25638,Basalt
TEST_25639,Mud_Sandstone
TEST_25640,Basalt
TEST_25641,Basalt
TEST_25642,Mud_Sandstone
TEST_25643,Mud_Sandstone
TEST_25644,Basalt
TEST_25645,Basalt
TEST_25646,Mud_Sandstone
TEST_25647,Mud_Sandstone
TEST_25648,Basalt
TEST_25649,Mud_Sandstone
TEST_25650,Weathered_Rock
TEST_25651,Mud_Sandstone
TEST_25652,Mud_Sandstone
TEST_25653,Basalt
TEST_25654,Mud_Sandstone
TEST_25655,Basalt
TEST_25656,Gneiss
TEST_25657,Mud_Sandstone
TEST_25658,Basalt
TEST_25659,Mud_Sandstone
TEST_25660,Gneiss
TEST_25661,Basalt
TEST_25662,Basalt
TEST_25663,Basalt
TEST_25664,Basalt
TEST_25665,Mud_Sandstone
TEST_25666,Basalt
TEST_25667,Basalt
TEST_25668,Basalt
TEST_25669,Basalt
TEST_25670,Mud_Sandstone
TEST_25671,Mud_Sandstone
TEST_25672,Gneiss
TEST_25673,Mud_Sandstone
TEST_25674,Mud_Sandstone
TEST_25675,Mud_Sandstone
TEST_25676,Gneiss
TEST_25677,Mud_Sandstone
TEST_25678,Mud_Sandstone
TEST_25679,Gneiss
TEST_25680,Mud_Sandstone
TEST_25681,Mud_Sandstone
TEST_25682,Mud_Sandstone
TEST_25683,Basalt
TEST_25684,Mud_Sandstone
TEST_25685,Mud_Sandstone
TEST_25686,Basalt
TEST_25687,Basalt
TEST_25688,Basalt
TEST_25689,Mud_Sandstone
TEST_25690,Mud_Sandstone
TEST_25691,Basalt
TEST_25692,Mud_Sandstone
TEST_25693,Mud_Sandstone
TEST_25694,Weathered_Rock
TEST_25695,Basalt
TEST_25696,Mud_Sandstone
TEST_25697,Mud_Sandstone
TEST_25698,Mud_Sandstone
TEST_25699,Basalt
TEST_25700,Basalt
TEST_25701,Mud_Sandstone
TEST_25702,Basalt
TEST_25703,Basalt
TEST_25704,Mud_Sandstone
TEST_25705,Basalt
TEST_25706,Mud_Sandstone
TEST_25707,Basalt
TEST_25708,Basalt
TEST_25709,Mud_Sandstone
TEST_25710,Basalt
TEST_25711,Mud_Sandstone
TEST_25712,Andesite
TEST_25713,Basalt
TEST_25714,Mud_Sandstone
TEST_25715,Basalt
TEST_25716,Gneiss
TEST_25717,Gneiss
TEST_25718,Mud_Sandstone
TEST_25719,Mud_Sandstone
TEST_25720,Mud_Sandstone
TEST_25721,Mud_Sandstone
TEST_25722,Basalt
TEST_25723,Basalt
TEST_25724,Mud_Sandstone
TEST_25725,Mud_Sandstone
TEST_25726,Gneiss
TEST_25727,Mud_Sandstone
TEST_25728,Mud_Sandstone
TEST_25729,Basalt
TEST_25730,Basalt
TEST_25731,Mud_Sandstone
TEST_25732,Mud_Sandstone
TEST_25733,Mud_Sandstone
TEST_25734,Basalt
